65563;Conduzir o veículo com o selo violado/falsificado;Lei Nº 9.503/97;;;7; ;P;<null>;230 I
65565;Conduzir o veículo com qualquer outro elem de identificação violado/falsificado;Lei Nº 9.503/97;;;7; ;P;<null>;230 I
65720;Conduzir o veículo com dispositivo anti-radar;Lei Nº 9.503/97;;;7; ;P;<null>;230 III
65992;Conduzir o veículo registrado que não esteja devidamente licenciado;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;7; ;P;Consulta ao sistema SERPRO e ao DETRAN em xx/xxx/xxxx. Veiculo com condutor flagrado dirigindo com licenciamento do veículo vencido. Veiculo liberado devido a ausência de pátio e guincho conveniado. CRLV 2015 xxxx retido até regularização pelo proprietário.;230 * V
66102;Conduzir o veículo com característica alterada;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO. Veiculo flagrado com suspensão alterada, abaixo de 120mm na parte central ate o solo, rodas originais, não consta CSV no CRLV, em desacordo com a resolução 479/14 combinada com a resolução 292/08 do CONTRAN;230 VII
66372;Conduzir o veículo com equipamento obrigatório ineficiente ou inoperante;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO. Veiculo com faixas reflexivas na carroceria do veiculo em mau estado de conservação (sujas/avariadas), prejudicando a eficiência em desacordo com a resolução 128/01 combinada com a resolução 132/02 e a resolução 366/10 do CONTRAN.;230 IX
66532;Conduzir o veículo com silenciador de motor defeituoso/deficiente/inoperante;Lei Nº 9.503/97;;;5; ;P;<null>;230 XI
66610;Conduzir o veículo com equipamento ou acessório proibido;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO. Veiculo flagrado com engate de reboque sem plaqueta de identificação, fiação da tomada rompida e sem corrente de segurança em desacordo com a resolução 197/06 combinada com a resolução 234/07 do CONTRAN. CRLV retido para regularização pelo condutor.;230 XII
66880;Conduzir veíc c/ registrador instan inalt de velocidade/tempo viciado/defeituoso;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema Serpto. Veículo vistoriado e a agulha da velocidade não está efetuando o registro no disco. Disco-diagrama rubricado pelo agente autuador, conforme Res. 92/99 do CONTRAN. regularizado /ou/ CRLV no x, retido conforme RRD no x.;230 XIV
66961;Conduzir c/ inscr/adesivo/legenda/símbolo afixado pára-brisa e extensão traseira;Lei Nº 9.503/97;;;5; ;P;<null>;230 XV
67262;Conduzir o veículo reprovado na avaliação de inspeção de segurança;Lei Nº 9.503/97;;;5; ;P;<null>;230 XVIII
67340;Conduzir o veículo sem acionar o limpador de pára-brisa sob chuva;Lei Nº 9.503/97;;;5; ;C;<null>;230 XIX
67500;Conduzir o veíc de carga c/ falta inscrição da tara e demais previstas no CTB;Lei Nº 9.503/97;;;4; ;P;Veículo sem a inscrição prevista no art. 117 do CTB e Res. 290/08 do CONTRAN.;230 XXI
67852;Transitar com veículo lançando a carga que esteja transportando;Lei Nº 9.503/97;;;7; ;C;<null>;231 II a
67930;Transitar com veíc derramando/lançando combustível/lubrif que esteja utilizando;Lei Nº 9.503/97;;;7; ;C;<null>;231 II b
68231;Transitar c/ veíc e/ou carga c/ dimensões superiores limite legal s/ autorização;Lei Nº 9.503/97;;;5;D;P;Consulta ao sistema SERPRO. Veiculo flagrado transportando toras de eucalipto com altura 5,15mts em desacordo com a resolução 210/06 do CONTRAN. Regularizado com o transbordo do excesso. Trena homologada pelo Inmetro/PRF. Não consta AET para o veículo. ;231 IV
68401;Transitar em desacordo c/ autorização expedida p/veículo c/ dimensões excedentes;Lei Nº 9.503/97;;;5; ;P; Veículo x, tracionando veículo y. Consta na AET, no x, que o comprimento do conjunto é de 35 metros. No entanto, após medição realizada, constatou-se que o mesmo mede 39,50 metros. Veículo escoltado até o destino devido à impossibilidade de remoção, em virtude das dimensões excedentes.;231 VI
68580;Transitar com o veículo com lotação excedente;Lei Nº 9.503/97;;;4; ;C;GM S-10, cabine simples, bancos individuais. Lotação permitida: 02 pessoas. Lotação vericada: 04 pessoas. Regularizado /ou/ excesso transbordado para o veículo x. Todos estavam sem cinto. Combinado com o AIT no (art. 167).;231 VII
68661;Transitar efetuando transporte remunerado de pessoas qdo ñ licenciado p/esse fim;Lei Nº 9.503/97;;;4; ;P;<null>;231 VIII
68742;Transitar com o veículo desengrenado em declive;Lei Nº 9.503/97;;;4; ;C;<null>;231 IX
69120;Conduzir veículo sem os documentos de porte obrigatório referidos no CTB;Lei Nº 9.503/97;;;3; ;C;Consulta ao sistema Serpro, Veículo x, cor y. Condutor não porta CNH. Veículo entregue ao Sr. Fulano, CNH no x /ou/ Regularizado /ou/ Veículo retido conforme e-DRV no x.;232
69471;Conduzir pessoas nas partes externas do veículo;Lei Nº 9.503/97;;;5; ;C;Consulta ao sistema Serpro. Veículo x, cor y. Transportando duas crianças sentadas sobre o capô dianteiro em plena rodovia, com risco de acidente.;235
69473;Conduzir carga nas partes externas do veículo;Lei Nº 9.503/97;;;5; ;C;<null>;235
69710;Recusar-se a entregar CNH/CRV/CRLV/ outros documentos;Lei Nº 9.503/97;;;7; ;C;Consulta ao sistema Serpro. Veículo x, cor y. Condutor recusou-se a entregar os documentos de porte obrigatório (CNH e CRLV) para averiguação da autenticidade. Veículo removido conforme e-DRV no x.;238
70722;Conduzir motoc/moton/ciclom transp criança s/ condição cuidar própria segurança;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;7; ;C;<null>;244 * V
70992;Conduzir ciclo sem segurar o guidom com ambas as mãos;Lei Nº 9.503/97;;;4; ;C;<null>;244 VII c/c § 1º
71100;Conduzir ciclo transportando passageiro fora da garupa/assento a ele destinado;Lei Nº 9.503/97;;;4; ;C;<null>;244 § 1 a
71291;Conduzir ciclo em via de trânsito rápido/rodovia sem  acostamento/faixa própria;Lei Nº 9.503/97;;;4; ;C;<null>;244 § 1 b
71370;Conduzir ciclo transportando criança s/ condição de cuidar própria segurança;Lei Nº 9.503/97;;;4; ;C;<null>;244 § 1 c
72001;Deixar de conduzir pelo bordo pista em fila única veíc tração/propulsão humana;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;4; ;C;<null>;247
72261;Deixar de manter acesas à noite as luzes posição qdo o veículo estiver parado;Lei Nº 9.503/97;;;4; ;C;<null>;249
72340;Em movimento, deixar de manter acesa a luz baixa durante à noite;Lei Nº 9.503/97;;;4; ;C;<null>;250 I a
72500;Em mov, deixar de manter acesa luz baixa veíc transp coletivo faixa/pista excl;Lei Nº 9.503/97;;;4; ;C;<null>;250 I c
72770;Em mov deixar de manter acesas luzes de posição sob chuva forte/neblina/cerração;Lei Nº 9.503/97;;;4; ;C;Consulta ao sistema Serpro. Veículo x, cor y. Chovendo forte ou neblina intensa. Visibilidade comprometida. Sistema de sinalização desligado.;250 II
72850;Em movimento, deixar de manter a placa traseira iluminada à noite;Lei Nº 9.503/97;;;4; ;C;<null>;250 III
73070;Utilizar luz alta e baixa intermitente, exceto quando permitido pelo CTB;Lei Nº 9.503/97;;;4; ;C;<null>;251 II
73232;Dirigir o veículo transport animais à sua esquerda ou entre os braços e pernas;Lei Nº 9.503/97;;;4; ;C;<null>;252 II
73310;Dirigir o veículo com incapacidade física ou mental temporária;Lei Nº 9.503/97;;;4; ;C;<null>;252 III
73580;Dirigir o veículo com apenas uma das mãos, exceto quando permitido pelo CTB;Lei Nº 9.503/97;;;4; ;C;Consulta ao sistema SERPRO. Veiculo com condutor segurando uma cuia de chimarrão com a mão direita e apenas com a mão esquerda no volante.;252 V
73661;Dirigir o veículo utilizando-se de fones nos ouvidos conec a aparelhagem sonora;Lei Nº 9.503/97;;;4; ;C;<null>;252 VI
74472;Conduzir bicicleta de forma agressiva;Lei Nº 9.503/97;;;4; ;C;<null>;255
74630;Transitar em velocidade superior à máxima permitida em mais de 20% até 50%;Lei Nº 9.503/97;2006-07-26 00:00:00.0;;5;V;C;<null>;218 II
50100;Dirigir veículo sem possuir CNH ou Permissão para Dirigir;Lei Nº 9.503/97;;;7; ;C;Consulta ao sistema SERPRO. Veiculo com condutor dirigindo sem possuir habilitação conforme consulta ao sistema SERPRO. Veiculo liberado ao sr yyy habilitado de CNH xxx.;162 I
50372;Dirigir veículo com PPD de categoria diferente da do veículo;Lei Nº 9.503/97;;;7; ;C;<null>;162 III
50532;Dirigir veículo sem usar aparelho auxiliar de audição;Lei Nº 9.503/97;;;7; ;C;<null>;162 VI
50534;Dirigir veículo s/ adaptações impostas na concessão/renovação licença conduzir;Lei Nº 9.503/97;;;7; ;C;<null>;162 VI
50610;Entregar veículo a pessoa sem CNH ou Permissão para Dirigir;Lei Nº 9.503/97;;;7; ;P;<null>;163 c/c 162 I
50882;Entregar veículo a pessoa com PPD de categoria diferente da do veículo;Lei Nº 9.503/97;;;7; ;P;<null>;163 c/c 162 III
51002;Entregar o veículo a pessoa sem usar aparelho auxiliar de audição;Lei Nº 9.503/97;;;7; ;P;<null>;163 c/c 162 VI
51004;Entregar veíc pessoa s/ adaptações impostas concessão/renovação licença conduzir;Lei Nº 9.503/97;;;7; ;P;<null>;163 c/c 162 VI
51180;Permitir posse/condução do veículo a pessoa sem CNH ou PPD;Lei Nº 9.503/97;;;7; ;P;<null>;164 c/c 162 I
51342;Permitir posse/condução veíc a pessoa com PPD categoria diferente da do veículo;Lei Nº 9.503/97;;;7; ;P;<null>;164 c/c 162 III
51502;Permitir posse/condução do veículo a pessoa s/ usar aparelho auxiliar de audição;Lei Nº 9.503/97;;;7; ;P;<null>;164 c/c 162 VI
51504;Permitir posse/cond veíc s/ adaptações impostas concessão/renovação licença cond;Lei Nº 9.503/97;;;7; ;P;<null>;164 c/c 162 VI
51770;Confiar/entregar veíc pess c/ estado físico/psíquico s/ condições dirigir segur;Lei Nº 9.503/97;;;7; ;P;<null>;166
51851;Deixar o condutor de usar o cinto segurança;Lei Nº 9.503/97;;;5; ;C;Consulta ao sistema SERPRO. Veiculo com condutor dirigindo sem uso do cinto de segurança.;167
51930;Transportar criança sem observância das normas de segurança estabelecidas p/ CTB;Lei Nº 9.503/97;;;7; ;C;<null>;168
52152;Dirigir ameaçando os demais veículos;Lei Nº 9.503/97;;;7; ;C;<null>;170
52231;Usar veículo para arremessar sobre os pedestres água ou detritos;Lei Nº 9.503/97;;;4; ;C;<null>;171
52312;Abandonar na via objetos ou substâncias;Lei Nº 9.503/97;;;4; ;C;<null>;172
52820;Deixar o cond envolvido em acidente, de prestar ou providenciar socorro a vítima;Lei Nº 9.503/97;;;7; ;C;<null>;176 I
53040;Deixar o cond envolvido em acidente, de preservar local p/ trab policia/pericia;Lei Nº 9.503/97;;;7; ;C;<null>;176 III
53200;Deixar o cond envolvido em acid, de identificar-se policial e prestar inf p/o BO;Lei Nº 9.503/97;;;7; ;C;<null>;176 V
53470;Deixar o condutor envolvido em acidente s/ vítima, de remover o veículo do local;Lei Nº 9.503/97;;;4; ;C;<null>;178
53630;Fazer/deixar que se faça reparo em veíc nas vias (q não rodovia/transito rapido);Lei Nº 9.503/97;;;3; ;C;<null>;179 II
53800;Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal;Lei Nº 9.503/97;;;4; ;C;<null>;181 I
54010;Estacionar afastado da guia da calçada (meio-fio) a mais de 1m;Lei Nº 9.503/97;;;5; ;C;<null>;181 III
54282;Estacionar na pista de rolamento das rodovias;Lei Nº 9.503/97;;;7; ;C;<null>;181 V
54284;Estacionar na pista de rolamento das vias dotadas de acostamento;Lei Nº 9.503/97;;;7; ;C;<null>;181 V
54440;Estacionar nos acostamentos;Lei Nº 9.503/97;;;3; ;C;<null>;181 VII
54521;Estacionar no passeio;Lei Nº 9.503/97;;;5; ;C;<null>;181 VIII
54523;Estacionar sobre ciclovia ou ciclofaixa;Lei Nº 9.503/97;;;5; ;C;<null>;181 VIII
54527;Estacionar ao lado ou sobre gramado ou jardim público;Lei Nº 9.503/97;;;5; ;C;<null>;181 VIII
54600;Estacionar em guia de calçada rebaixada destinada à entrada/saída de veículos;Lei Nº 9.503/97;;;4; ;C;<null>;181 IX
54870;Estacionar ao lado de outro veículo em fila dupla;Lei Nº 9.503/97;;;5; ;C;<null>;181 XI
55090;Estacionar no ponto de embarque/desembarque de passageiros transporte coletivo;Lei Nº 9.503/97;;;4; ;C;<null>;181 XIII
55171;Estacionar nos viadutos;Lei Nº 9.503/97;;;5; ;C;<null>;181 XIV
55173;Estacionar nos túneis;Lei Nº 9.503/97;;;5; ;C;<null>;181 XIV
55330;Estacionar aclive/declive ñ freado e sem calço segurança, PBT superior a 3500kg;Lei Nº 9.503/97;;;5; ;C;<null>;181 XVI
55500;Estacionar em local/horário proibido especificamente pela sinalização;Lei Nº 9.503/97;;;4; ;C;<null>;181 XVIII
55760;Parar nas esquinas e a menos 5m do bordo do alinhamento da via transversal;Lei Nº 9.503/97;;;4; ;C;<null>;182 I
56492;Parar nas pontes;Lei Nº 9.503/97;;;4; ;C;<null>;182 VIII
56570;Parar na contramão de direção;Lei Nº 9.503/97;;;4; ;C;<null>;182 IX
56732;Parar sobre faixa de pedestres na mudança de sinal luminoso (fisc eletrônica);Lei Nº 9.503/97;;;4; ;C;<null>;183
55920;Parar afastado da guia da calçada (meio-fio) a mais de 1m;Lei Nº 9.503/97;;;4; ;C;<null>;182 III
56900;Transitar na faixa/pista da esquerda regul circulação exclusiva determ veículo;Lei Nº 9.503/97;;;5; ;C;<null>;184 II
57110;Deixar de conservar nas faixas da direita o veículo lento e de maior porte;Lei Nº 9.503/97;;;4; ;C;<null>;185 II
57380;Transitar pela contramão de direção em via c/ sinalização de regul sentido único;Lei Nº 9.503/97;;;7; ;C;<null>;186 II
57461;Transitar em local/horário não permitido pela regul estabelecida pela autoridade;Lei Nº 9.503/97;;;4; ;C;<null>;187 I
57620;Transitar ao lado de outro veículo, interrompendo ou perturbando o trânsito;Lei Nº 9.503/97;;;4; ;C;<null>;188
57701;Deixar de dar passagem a veíc precedido de batedores devidamente identificados;Lei Nº 9.503/97;;;7; ;C;<null>;189
57703;Deixar de dar passagem a veíc de polícia em serviço de urgência devid identif;Lei Nº 9.503/97;;;7; ;C;<null>;189
57705;Deixar de dar passagem a ambulância em serviço de urgência devid identificada;Lei Nº 9.503/97;;;7; ;C;<null>;189
56142;Parar na pista de rolamento das rodovias;Lei Nº 9.503/97;;;5; ;C;<null>;182-V
56144;Parar na pista de rolamento das demais vias dotadas acostamento;Lei Nº 9.503/97;;;5; ;C;<null>;182-V
56223;Parar nas ilhas ou refúgios;Lei Nº 9.503/97;;;3; ;C;<null>;182 VI
58192;Transitar com o veículo em ciclovias, ciclofaixas;Lei Nº 9.503/97;;;7; ;C;<null>;193
58198;Transitar com o veículo em passarelas;Lei Nº 9.503/97;;;7; ;C;<null>;193
58350;Desobedecer às ordens emanadas da autorid compet de trânsito ou de seus agentes;Lei Nº 9.503/97;;;5; ;C;Consulta ao sistema SERPRO. Veiculo ao receber ordem de parada, o condutor acelerou/retornou e empreendeu fuga. Condutor enquadrado no artigo 34 da LCP.;195
58431;Deixar de indicar c/ antec, med gesto de braço/luz indicadora, início da marcha;Lei Nº 9.503/97;;;5; ;C;<null>;196
58433;Deixar de indicar c/ antec, med gesto de braço/luz indicadora, mudança direção;Lei Nº 9.503/97;;;5; ;C;<null>;196
58512;Deixar de deslocar c/antecedência veíc p/ faixa mais à direita qdo for manobrar;Lei Nº 9.503/97;;;4; ;C;<null>;197
58940;Deixar de guardar a distância lateral de 1,50m ao passar/ultrapassar bicicleta;Lei Nº 9.503/97;;;4; ;C;<null>;201
59830;Ultrapassar veículo em movimento que integre cortejo/desfile/formação militar;Lei Nº 9.503/97;;;3; ;C;<null>;205
60092;Executar operação de retorno nos aclives ou declives;Lei Nº 9.503/97;;;7; ;C;<null>;206 II
60094;Executar operação de retorno nos viadutos;Lei Nº 9.503/97;;;7; ;C;<null>;206 II
60171;Executar operação de retorno passando por cima de calçada, passeio;Lei Nº 9.503/97;;;7; ;C;<null>;206 III
60173;Executar operação de retorno passando por cima de ajardinamento;Lei Nº 9.503/97;;;7; ;C;<null>;206 III
60175;Executar operação de retorno passando por cima de faixa de pedestres;Lei Nº 9.503/97;2006-09-05 00:00:00.0;;7; ;C;<null>;206 III
60250;Executar retorno nas interseções, entrando na contramão da via transversal;Lei Nº 9.503/97;;;7; ;C;<null>;206 IV
60501;Avançar o sinal vermelho do semáforo;Lei Nº 9.503/97;;;7; ;C;Consulta ao sistema SERPRO. Veiculo avançou sinal semafórico na cor vermelha, em frente próximo pista central pista lateral cruzando a pista Local: KM xx+444m;208
60503;Avançar o sinal vermelho do semáforo -fiscalização eletrônica;Lei Nº 9.503/97;;;7; ;C;<null>;208
60681;Transpor bloqueio viário com ou sem sinalização ou dispositivos auxiliares;Lei Nº 9.503/97;;;5; ;C;<null>;209
60683;Evadir-se para não efetuar o pagamento do pedágio;Lei Nº 9.503/97;;;5; ;C;<null>;209
60842;Ultrapassar veículos motorizados em fila, parados em razão de cancela;Lei Nº 9.503/97;;;5; ;C;<null>;211
60844;Ultrapassar veículos motorizados em fila, parados em razão de qualquer obstáculo;Lei Nº 9.503/97;;;5; ;C;<null>;211
61060;Deixar de parar sempre que a marcha for interceptada por agrupamento de pessoas;Lei Nº 9.503/97;;;7; ;C;<null>;213 I
61140;Deixar de parar sempre que a marcha for interceptada por agrupamento de veículos;Lei Nº 9.503/97;;;5; ;C;<null>;213 II
61300;Deixar de dar preferência a pedestre/veic ñ mot que ñ haja concluído a travessia;Lei Nº 9.503/97;;;7; ;C;<null>;214 II
61570;Deixar de dar preferência a pedestre/veic ñ mot qdo iniciada travessia s/sinaliz;Lei Nº 9.503/97;;;5; ;C;<null>;214 IV
61732;Deixar de dar preferência em interseção ñ sinaliz, veíc circulando por rotatória;Lei Nº 9.503/97;;;5; ;C;<null>;215 I a
61810;Deixar de dar preferência nas interseções com sinalização de Dê a Preferência;Lei Nº 9.503/97;;;5; ;C;<null>;215 II
62030;Entrar/sair de fila de veículos estacionados sem dar pref a pedestres/veículos;Lei Nº 9.503/97;;;4; ;C;<null>;217
62620;Deixar de reduzir a veloc qdo se aproximar de passeata/aglomeração/desfile/etc;Lei Nº 9.503/97;;;7; ;C;<null>;220 I
62700;Deixar de reduzir a veloc onde o trânsito esteja sendo controlado pelo agente;Lei Nº 9.503/97;;;5; ;C;<null>;220 II
62891;Deixar de reduzir a velocidade do veículo ao aproximar-se da guia da calçada;Lei Nº 9.503/97;;;5; ;C;<null>;220 III
62970;Deixar de reduzir velocidade do veículo ao aproximar-se interseção ñ sinalizada;Lei Nº 9.503/97;;;5; ;C;<null>;220 IV
63190;Deixar de reduzir a velocidade nos trechos em curva de pequeno raio;Lei Nº 9.503/97;;;5; ;C;<null>;220 VI
63350;Deixar de reduzir a velocidade sob chuva/neblina/cerração/ventos fortes;Lei Nº 9.503/97;;;5; ;C;<null>;220 VIII
63510;Deixar de reduzir veloc qdo pavimento se apresentar escorreg/defeituoso/avariado;Lei Nº 9.503/97;;;5; ;C;<null>;220 X
63780;Deixar de reduzir a velocidade de forma compatível com a segurança, em declive;Lei Nº 9.503/97;;;5; ;C;<null>;220 XII
63942;Deixar de reduzir a velocidade nas proximidades de hospitais;Lei Nº 9.503/97;;;7; ;C;<null>;220 XIV
63944;Deixar de reduzir veloc onde haja intensa movimentação de pedestres;Lei Nº 9.503/97;;;7; ;C;<null>;220 XIV
64322;Transitar com o facho de luz alta perturbando visão outro condutor;Lei Nº 9.503/97;;;5; ;C;<null>;223
64592;Deixar de sinalizar a via p/ tornar visível o local qdo permanecer acostamento;Lei Nº 9.503/97;;;5; ;C;<null>;225 I
64750;Deixar de retirar qualquer objeto utilizado para sinalização temporária da via;Lei Nº 9.503/97;;;4; ;C;<null>;226
64910;Usar buzina prolongada e sucessivamente a qualquer pretexto;Lei Nº 9.503/97;;;3; ;C;<null>;227 II
65130;Usar buzina em locais e horários proibidos pela sinalização;Lei Nº 9.503/97;;;3; ;C;<null>;227 IV
65562;Conduzir o veículo com a inscrição do chassi violada/falsificada;Lei Nº 9.503/97;;;7; ;P;<null>;230 I
65564;Conduzir o veículo com a placa violada/falsificada;Lei Nº 9.503/97;;;7; ;P;<null>;230 I
65640;Conduzir o veículo transportando passageiros em compartimento de carga;Lei Nº 9.503/97;;;7; ;C;Consulta ao sistema Serpro. Veículo transportando 3 passageiros no compartimento de carga. Situação regularizado.;230 II
65800;Conduzir o veículo sem qualquer uma das placas de identificação;Lei Nº 9.503/97;;;7; ;P;Consulta ao sistema SERPRO. Veiculo flagrado sem a placa dianteira;230 IV
65991;Conduzir o veículo que não esteja registrado;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;7; ;P;<null>;230 * V
66020;Conduzir o veículo com qualquer uma das placas sem legibilidade e visibilidade;Lei Nº 9.503/97;;;7; ;P;Consulta ao sistema SERPRO. Veiculo transportando bicicletas em suporte instalado na parte traseira encobrindo a placa e sem utilizar a segunda placa em desacordo com a resolução 349/10 do CONTRAN;230 VI
66101;Conduzir o veículo com a cor alterada;Lei Nº 9.503/97;;;5; ;P;<null>;230 VII
66290;Conduzir veículo s/ ter sido submetido à inspeção seg veicular, qdo obrigatória;Lei Nº 9.503/97;;;5; ;P;<null>;230 VIII
66371;Conduzir o veículo sem equipamento obrigatório;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO. Veiculo flagrado sem roda sobressalente(estepe) em desacordo com a resolução 14/98 do CONTRAN. CRLV retido até regularização pelo condutor.;230 IX
66450;Conduzir o veículo com equip obrigatório em desacordo com o estab pelo Contran;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO e ao site do INMETRO. Veiculo flagrado com cronotacógrafo com aferição/certificação em desacordo com a resolução 92/99 combinada com a resolução 406/12 e com a resolução 14/98 do CONTRAN. CRLV xxxxxx recolhido para regularização pelo condutor. Certificado vencido em xxxxxxxx;230 X
66531;Conduzir o veículo com descarga livre;Lei Nº 9.503/97;;;5; ;P;Veículo sem dispositivo destinado ao controle de emissão de gases poluentes e de ruído, em desacordo com o art. 105*V do CTB e Res. 14/98 do CONTRAN. CRLV no x, retido conforme RRD no x.;230 XI
66700;Conduzir o veículo c/ equip do sistema de iluminação e de sinalização alterados;Lei Nº 9.503/97;;;5; ;P;Consulta ao sistema SERPRO. Veiculo flagrado com lâmpadas do farol principal/neblina com descarga de gás xenônio em desacordo com a resolução 292/08 combinada com a resolução 294/08 e combinada com a resolução 384/11 do CONTRAN. Situação regularizada no local com a substituição das mesmas. Não consta numero do CSV no CRLV. CRLV retido devido a impossibilidade de regularização dos faróis no local. Local: KM xx+444m;230 XIII
66962;Conduzir c/ inscr/adesivo/legenda/símbolo pintado pára-brisa e extensão traseira;Lei Nº 9.503/97;;;5; ;P;<null>;230 XV
67180;Conduzir o veículo com cortinas ou persianas fechadas;Lei Nº 9.503/97;;;5; ;P;<null>;230 XVII
67263;Conduzir o veículo reprovado na avaliação de emissão de poluentes e ruído;Lei Nº 9.503/97;;;5; ;P;<null>;230 XVIII
67420;Conduzir o veículo sem portar a autorização para condução de escolares;Lei Nº 9.503/97;;;5; ;P;Veículo sem autorização para condução de escolares, em desacordo com o art. 136 do CTB. Veículo liberado após transbordo dos passageiros para o veículo x.;230 XX
67770;Transitar com o veículo danificando a via, suas instalações e equipamentos;Lei Nº 9.503/97;;;7; ;C;<null>;231 I
67851;Transitar com veículo derramando a carga que esteja transportando;Lei Nº 9.503/97;;;7; ;C;Veículo carregado com areia. Porém, não havia proteção sobre a carga, que estava caindo sobre os veículos que seguiam logo atrás, em desacordo com a Res. 441/13. Regularizado /ou/ Veículo retido conforme e-DRV no x, face o art. 269, §1o, do CTB.;231 II a
67853;Transitar com veículo arrastando a carga que esteja transportando;Lei Nº 9.503/97;;;7; ;C;<null>;231 II a
68150;Transitar com veículo produzindo fumaça, gases ou partículas em desac c/ Contran;Lei Nº 9.503/97;;;5; ;P;<null>;231 III
68232;Transitar c/ veíc e/ou carga c/ dimensões superiores est p/sinalização s/autoriz;Lei Nº 9.503/97;;;5;D;C;Ônibus escolar, com 12 metros de comprimento. Local sinalizado com placas R-18 permitindo tráfego de veículos com no máximo 10 metros. Regularizado.;231 IV
68402;Transitar com autorização vencida, expedida p/ veículo c/ dimensões excedentes;Lei Nº 9.503/97;;;5; ;P;AET no x vencida em dd/mm/aaaa. Regularizado /ou/ Veículo removido conforme e-DRV no x.;231 VI
68662;Transitar efetuando transporte remunerado de bens qdo não licenciado p/ esse fim;Lei Nº 9.503/97;;;4; ;P;<null>;231 VIII
68741;Transitar com o veículo desligado em declive;Lei Nº 9.503/97;;;4; ;C;<null>;231 IX
69472;Conduzir animais nas partes externas do veículo;Lei Nº 9.503/97;;;5; ;C;<null>;235
69550;Rebocar outro veículo com cabo flexível ou corda;Lei Nº 9.503/97;;;4; ;C;<null>;236
69800;Retirar do local veículo legalmente retido para regularização, sem permissão;Lei Nº 9.503/97;;;7; ;C;<null>;239
70303;Conduzir motocicleta, motoneta e ciclomotor sem vestuário aprovado pelo Contran;Lei Nº 9.503/97;;;7; ;C;<null>;244 I
70481;Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete;Lei Nº 9.503/97;;;7; ;C;Motocicleta x, cor y. Passageiro não usava capacete, em desacordo com a Resolução 453/13 do CONTRAN. Regularizado /ou/ Veículo retido conforme e-DRV no x, face o art. 269, §1o, do CTB.;244 II
70483;Conduzir motocicleta/motoneta/ciclomotor transportando pas. fora do assento;Lei Nº 9.503/97;;;7; ;C;<null>;244 II
70561;Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda;Lei Nº 9.503/97;;;7; ;C;<null>;244 III
70640;Conduzir motocicleta, motoneta e ciclomotor com os faróis apagados;Lei Nº 9.503/97;;;7; ;C;Consulta ao sistema SERPRO. Veiculo x, cor y flagrado transitando com farol apagado/desligado em desacordo com o art. 40 do CTB. Regularizado /ou/ Veículo retido face o art. 269, § 1º, do CTB.;244 IV
70721;Conduzir motocicleta/motoneta/ciclomotor transportando criança menor de 7 anos;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;7; ;C;<null>;244 * V
71022;Conduzir ciclo transportando carga incompatível;Lei Nº 9.503/97;;;4; ;C;<null>;244 VIII c/c § 1º
72002;Deixar de conduzir pelo bordo da pista em fila única veículo de tração animal;Lei Nº 9.503/97;2007-02-08 00:00:00.0;;4; ;C;<null>;247
72262;Deixar de manter acesas à noite as luzes de posição veic fazendo carga/descarga;Lei Nº 9.503/97;;;4; ;C;<null>;249
72690;Em movimento, deixar de manter acesa luz baixa do ciclomotor;Lei Nº 9.503/97;;;4; ;C;<null>;250 I d
72930;Utilizar o pisca-alerta, exceto em imobilizações ou situações de emergência;Lei Nº 9.503/97;;;4; ;C;<null>;251 I
73150;Dirigir o veículo com o braço do lado de fora;Lei Nº 9.503/97;;;4; ;C;Consulta ao sistema Serpro. Veículo x,cor y. Condutor com o braço esquerdo para fora da janela.;252 I
73231;Dirigir o veículo transport pessoas à sua esquerda ou entre os braços e pernas;Lei Nº 9.503/97;;;4; ;C;<null>;252 II
73233;Dirigir o veículo transport volume à sua esquerda ou entre os braços e pernas;Lei Nº 9.503/97;;;4; ;C;<null>;252 II
73400;Dirigir o veíc usando calçado que ñ se firme nos pés/comprometa utiliz pedais;Lei Nº 9.503/97;;;4; ;C;Consulta ao sistema Serpro. Veículo x, cor y. Condutora utilizando sapato de salto alto/chinelos, impedindo a correta utilização dos pedais. Regularizado.;252 IV
73662;Dirigir veículo utilizando-se de telefone celular;Lei Nº 9.503/97;;;4; ;C;Consulta ao sistema SERPRO. Veiculo com condutor utilizando aparelho celular com a mão direita no ouvido direito e apenas com a mão esquerda no volante.;252 VI
74471;Conduzir bicicleta em passeios onde não seja permitida a circulação desta;Lei Nº 9.503/97;;;4; ;C;<null>;255
